iPhone is after all an iPhone,Perfect phone for unheavy user.,64,RED,YES,5,Positive
Superb ...,Nice product,64,RED,YES,4,Positive
Just loved it 🥰,Socho mat bss kharid lo full satisfied 😌😌,64,RED,YES,4.5,Positive
Right product for value of money,perfect product and excellent,64,RED,YES,5,Positive
Excellent product,One of the best iPhone I have used very smooth. For using superb amazing product,64,RED,YES,5,Positive
first iPhone but happy evrythngin phone is premium. Feeling special having it in my hand. Loved it.,Great,64,RED,YES,4,Positive
iPhone 12 ❤️‍🔥🤤🤤🤤🥰,Zeher 🥰🥰🥰🫵🫵🫵🤤❤️‍🔥I’m fida ❤️‍🔥👌 bhai Khatarnak  hai 👌🤤🤤,64,RED,YES,4,Average
I am little bit confuse about the size. Iphone 12 or mini i had bought!!!,Phone is excellent,64,RED,YES,5,Positive
Worthy as expected,Include adopter with mobile other wise it is useless,64,RED,YES,5,Positive
Good,Good,64,RED,YES,5,Positive
Packing was a little bit poor in the sense your packing an iphone,I like this photo camera but battery life is decent,64,RED,YES,4,Positive
Excellent product,Excellent product not so good packing,64,RED,YES,4.5,Positive
Great phone,"It a great product as there is no big change in iphone 13,14 not the major so best 5g iphone at affordable price",64,RED,YES,5,Positive
If you want to experience the ios(Tight budget) go for it if you want to showoff Don't,It\'s still worth to buy in 2022 go for it without any doubt and if you want to experience the ios but you have a target budget to spend otherwise if you want to showoff or no limit t spend go for the latest models like 13 or 14 :),64,RED,YES,5,Positive
look,got a lifetime patner,64,RED,YES,4,Average
Little bit costly,Thik hai ab i Phn h Kya Hi Kahe,64,RED,YES,4,Average
Good,Almost Good,64,RED,YES,5,Positive
Incredible phone,"It’s my first ever iPhone switching from Android to iOS is slightly difficult but it takes only 2 to 3 days to understand and I am used to it , Awesome camera quality smooth and buttery touch experience great security overall you cannot compare this with Android. Go for it .",64,RED,YES,5,Positive
Good,It’s so good,64,RED,YES,5,Positive
O,Ok,64,RED,YES,4,Positive
Best selling phone in the world!!!,"No wonder Apple makes some of the best phones in the world. Iphone 12 deservedly is the highest selling phone.I was upgrading from iphone 7 which served me well for 4 years, which I exchanged for this.The delivery & exchange formalities were smooth.The phone itself is surely an upgrade when compared to 7, the display is top notch, the camera is probably the best there is, the face unlock works like a charm, what\'s to say about the best phone, it works even better than advertised.The only problem like always is the battery which hardly lasts a day & charging time is also an issue, it tends to heat up a little while charging but with the previous experience with iphone 7, the longevity of the phone is guaranteed with the timely updates from Apple, the premium which an iphone demands stands justified with a superior product.Some people tried to discourage me from buying an iphone from Amazon claiming warranty & support issues. But there\'s no substance to such things. I confirmed the warranty & product registration from Apple, it\'s as advertised.Since most of us are going to use it for a longer period of time, it\'s prudent to opt for the extended warranty offered by Apple which costs around 16500 which gives us an extended year of warranty. Do remember to do this within 3 months of your purchase.",64,RED,YES,4.5,Positive
Very good phoen,The media could not be loaded.                                                                                             Excellent phoenBut battery back not goodOtherwise excellent,64,RED,YES,5,Positive
I Phone,"Nice Apple Phone , Value For Money",64,RED,YES,5,Positive
Worth the experience,"Touch, camera, performance is top notch as u would expect. If you switch to iPhone trust me you won’t use any android phones again.",64,RED,YES,4,Positive
The Perfect product received Original one.,The Perfect product received Original one.Thanks Amazon,64,RED,YES,4,Positive
Brand always speaks,"Worth for money, i bought it under sale , its value for every penny spend",64,RED,YES,5,Positive
"Great camera 🤳 quality, very fast performance in bgmi",Its a great movement for me because it is first time to to believe in ios but i am successfuly satisfied camera quality and build quality is awesome . thankyou sooo much Amazon,64,RED,YES,5,Positive
iPhone 12  hitting issue,Hitting issue after update 16 iOS same problem,64,RED,YES,5,Average
"Great product, slow delivery, almost delivered in 1 month","This is my sixth iPhone : started from 3g, 4, 5s, SE, iPhone 7, iPhone 11 and this one. Received the product after one month, no complaints about the product",64,RED,YES,4,Average
Battery drain,Awesome product thank you,64,RED,YES,4.5,Positive
Jo quality apple de skta hai na wo or koi nhi Dee skta ❤️,Osssmmmm but Android se iOS main Ane m dikt to hoti h but feeling Aasman touch kr jatti hai i phn hat 😎main hone k bad 🔥,64,RED,YES,5,Negative
Doubts on packaging of original iPhone,"I doubt on packaging of iPhone box, as what we get packed at Apple retail shops.",64,RED,YES,5,Average
Amazing product 👍,Amazing product,64,RED,YES,5,Positive
Camera is not up to the mark,"Very smooth, good sound quality, good display, I found camera of this phone very noisy",64,RED,YES,5,Positive
A lot better than expected!,"iOS has been an amazing shift from android. The Apple ecosystem is literally the best in the market. Everything is just so smooth and every device is a lot more connected when compared to an android ecosystem. The amount of attention Apple pays to small details is insane, everything is just perfect to my eyes.",64,RED,YES,5,Positive
Tq so much Amazon,I Love this😘,64,RED,YES,5,Positive
"Camera is good , battery life is average",Battery life is average and camera is good,64,RED,YES,5,Positive
Good,Good,64,RED,YES,5,Positive
Bad batty life,Battery life Avrej,64,RED,YES,5,Average
Happy,Jb aap kuch nhi kr rhi ho to hi iPhone le or students ke liye iPhone nhi he,64,RED,YES,5,Average
Flawless,"Best choice ever,night mode is next level",64,RED,YES,5,Positive
Worst Battery Life,Everything is perfect but can\'t even use for 1 day with that battery life worst...,64,RED,YES,5,Average
Amazing,This phone is my transition from Android to ios and my experience is amazing. Thank you Amazon,64,RED,YES,5,Positive
"Very nice product, only issue of colour not same as  like shown in picture,","Good 👍, thanks to Amazon",64,RED,YES,5,Positive
You will need a case & a screen guard,Poor build quality,64,RED,YES,5,Negative
Awesome,Very good decision to go with apple over available android phones. Really very happy.,64,RED,YES,5,Positive
iPhone 12,The media could not be loaded.                                                                                             1st time switching from Android to iOS...Nice phone.. nice camera,64,RED,YES,4,Positive
Best Buy for 43k,Love the phone. Got it at a reasonable rate compared to 13. Love how smooth it is to switch between tabs without glitches. Switched from android and have not been disappointed.But I do feel it’s better to get the 128gb version. Now I’m paying 75₹ per month for 50gb icloud.,64,RED,YES,4,Positive
Very good satisfied the buy from Amazon it's authentic,Good buy,64,RED,YES,5,Positive
Nice,"I always find good, no phone can better then iPhone",64,RED,YES,5,Positive
Small but powerful,I liked it. Enough battery for me a little bit heating issues I face but it will be solved by the updates I think,64,RED,YES,5,Positive
My First iPhone,Switch from Android to iOS felt good and away from all those ads filled apps. A very refined phone and after the iPhone I actually started using the mobile phone as a phone only. My screen time had come down and feeling a lot more professional with an iPhone in my hands. Seriously…!!,64,RED,YES,5,Positive
Very good experience,It was really smooth buying it from Amazon. Price was the best and delivery in less than 12 hours. What else can one ask for.,64,RED,YES,5,Positive
Battery performance is little poor,Great product,64,RED,YES,4,Positive
PERFECTION!,I LOVE THIS IPHONE I BOUGHT IT FOR MY FRIEND\'S SISTER I HAVE IPHONE 13APPLE IS BEST <3,64,RED,YES,4,Positive
everything is fine other than battery,"this is my first IOS device, even though it is a 60hz display it is very smooth its feel like a 90hz, camera is decent portrait mode is not good as expected, gaming performance is very good and no lags and framedrops, but the only issue i faced is battery life, even you are a normal user you will get screen time of 5 hr 30 min, but im a heavy user i need to charge it twice in a day, stereo speakers are also nice. my overall rating is 3.5/5",64,RED,YES,5,Positive
Amazing!!!,"It’s my first iPhone ever and I bought it with my earned money through part time jobs in college✌️I am a tech freak so you can trust my views -- A14 Bionic is the fastest, most efficient and reliable processor till date- The camera focuses so quickly that you can take DSLR quality photos.- The screen size 6.1 inches is the most comfortable screen size out there and the OLED retina XDR display is so crisp and everything feels real.- The stereo speakers are so clear even on high volume and gives awesome vibe while listening to music- iOS has no bugs at all- 20W charging is lit 🔥- The Face ID feels like having no lock for yourself, there’s no issue while using Face ID even in the dark because it uses infrared rays to scan the faceDrawbacks -- Battery could be better",64,RED,YES,5,Positive
Hi just to update that have a received the internal phone packet without shield packed,The media could not be loaded.,64,RED,YES,5,Average
Awesome purchase but i wish i had purchased it earlier in sale..,Size is a bit small because i have used xr..but its lighter than xr.,64,RED,YES,4,Negative
Non performing battery life issue still continues with IPhone,I moved from IPhone 7 to 12 expecting the battery life to be much better but seems apple didn’t work much on improving battery life so not much satisfied after spending much to buy and upgrade,64,RED,YES,5,Positive
Receive genuine product (iPhone 12),The media could not be loaded.                                                                                             I get this on 25 September and I write this review after 7 days . Using from 7 day I face no issue in iPhone 12 and I get genuine product( no dent no scratches) camera is awesome and for performance I have no words (beast)But i not satisfy from packing by AmazonOverall I am very happy with iPhone 12 .If any one think to buy go for it.Thank you,64,RED,YES,5,Positive
Great Product,iPhone at it\'s best.,64,RED,YES,5,Positive
Good product,It is the first time I am using I phone .I have a pleasant feeling and looking forward for future products,64,RED,YES,5,Positive
Great phone,Its better than iphone13 When compared on price point very negligible differences for a normal user.Battery life- lasts 1day( i am having avg 6-8hr screentime)Camera- as everyone knows top notch.User experience- As a android user for long years. This ios experience is just great. Now i understand why many prefer ios.Face recognition- works wellUpdates- as per my knowledge it supports till 2027. And currently eagerly waiting for ios16 release. U can check youtube videos of ios16 features. Much more features coming on software side.,64,RED,YES,5,Positive
Good phone... but???,"It is not bad as it should for the amount you shell out to buy it. I am having a little issue though, the lightning cable that came with the phone has stopped working in less than 2 months.  So that makes you question if the product is really worth it. does the make and quality justify the price?",64,RED,YES,4,Positive
Superb,Liked it so much,64,RED,YES,4,Positive
Kickless,I prefer Samsung is the best one.,64,RED,YES,5,Positive
Very happy with the experience,I like everything about the phone and it is very very smooth I want to continue with iphone this is my first iphone I\'m not so much interested in it but I give it try and it\'s nice and beautiful phone  and smooth to use,64,RED,YES,5,Positive
Kidney as a Service (KaaS),"Everything is good so far. But, it needs to be taken care with the extra attention.You may buy this phone, if below points are considerable for you -• Back Camera - Crystal clear with 4K @60 FPS (I would say, just X-ray technology is missing in it and I trust Apple will even add it in it’s upcoming devices.)• Front Camera - Excellent/Very bad (Very bad: because, few Papa ki Pari/Paraa kind of peoples would certainly hate this camera as this captures everything on your face. So, filters are highly unexpected using the main camera. Though, filter apps can be used.)• Battery - Excellent/Bad (Bad: For those who are expecting to buy this device for hardcore gaming purpose as it drains so fast.)• Performance - Excellent (No comments)",64,RED,YES,5,Negative
Different experience from android,Once you buy it you will feel the complete difference between android and ios. Ios is far better and no where comparable with android,64,RED,YES,4,Positive
Great pic at low Cost,"Camera is good , But need some improvement in Battery backup, as usually iOS superb...",64,RED,YES,4,Positive
As expected,As expected,64,RED,YES,5,Negative
"Liked the phone, and performance of the os","Phone is in very good condition as if you buy from offline market , surely relly on Amazon for product no bias review personal experience, though it was late delivered but nicely delivered. I hope Amazon would gain more customers through their this type of customer experience.",64,RED,YES,5,Positive
And it’s an iPhone,Always best the iPhone 12 design and look,64,RED,YES,5,Positive
iPhone 12 is a better option,Everything is best but somewhere the battery have to be improve,64,RED,YES,4,Positive
Value for money,Value for money. Same as shown in picture.,64,RED,YES,4.5,Average
the best phone ever,the best phone i have ever purchased,64,RED,YES,5,Positive
A good device. But a lot of unnecessary hassles involved to get the most basic things done.,"Don not buy an iPhone if you need things done smoothly. Most day to day tasks will be smooth. But as soon as you decide to transfer files or send original quality photos, you\'ll have to go through a lot of different steps to get that done. The sheer peace of mind a person using Android has, an iPhone user doesn\'t. Unless the user doesn\'t care about quality of photos, sharing, etc.",64,RED,YES,5,Positive
Pocket size dynamite,Best iphone to buy in 2022.I was a android user.the only thing that i dont like in iphone is battery backup overall its a beast.Now i use iphone as my primary device and android as secondry.no words to say i am just enjoying my iphone.,64,RED,YES,4,Positive
...,Really nice xpriyance with this order good packing and phone was delivered good condition *************************************,64,RED,YES,4,Positive
Nice product,Good,64,RED,YES,5,Positive
Nice to hold!!!,I liked it so much!!!Very cool product .,64,RED,YES,5,Positive
Genuine product,"Genuine product , you can trust flipkart for smart phones",64,RED,YES,5,Positive
Good phone,Camera good,64,RED,YES,4,Positive
Good buy.,Excellent phone and worth buying.,64,RED,YES,4.5,Positive
"Iphone is best ever, no one brand can comparable with iPhone’s Devices.","Iphone is best ever, no one brand can comparable with iPhone’s Devices.",64,RED,YES,5,Positive
Don’t go on the negative reviews. The product is amazing,"Upgraded from iPhone 8 . Was worried a little to buy online .The phone is amazing not a single scratch or damaged .All the features work flawlesslySyncing from iPhone to iPhone is so easy . The phone itself recognises that we have upgraded to a new phoneUsing Apple watch 5 with this , which works superbly well.The product does not provide charger adapter and earphones thats a cons I felt.Bought Boat Airdopes 161 which works great on it , with good base and sound as well.",64,RED,YES,5,Positive
Not Too good in battery life and Zooming camera,The media could not be loaded.,64,RED,YES,4,Average
Genuine phone,Only drawback is battery life,64,RED,YES,4,Average
Astonishing!!!!,"I’ll write a review later, but in short, from a hardcore android user’s view, iOS is goood! But you still cannot live without android lol, but i have literally no complaints about this phone, everything gets a big thumbs up.",64,RED,YES,5,Positive
Awesome,I have most likely phone,64,RED,YES,5,Positive
Its Apple,Wonderful camera Quality !,64,RED,YES,5,Positive
Overall good but small screen size,iPhone is good but small screen size compared to android and worest notch.,64,RED,YES,4,Positive
Good product,Video&Music,64,RED,YES,4,Average
Black color is very pretty 🦋,The media could not be loaded.                                                                                             Black is very shiny,64,RED,YES,5,Positive
Best Phone,"I switched to ios from android and was amazing to use this phone.Camera is super,battery life is super,ram management is amazing,in hand hold is awesome.",64,RED,YES,5,Positive
Best phone ever in 53k prices,No doubt apple iphone is good but as a first time users apple should provide a charger.,64,RED,YES,5,Positive
As always iPhones are Amazing,Little disappointed about battery backup else everything is just amazing.,64,RED,YES,4,Negative
Super,The media could not be loaded.,64,RED,YES,4.5,Average
Time taking delivery,The delivery was time taking as hell! But the mobile was safely delivered… If you van afford then buy i phone 13 it have more peak brightness than 12,64,RED,YES,5,Positive
A happy product,"No open box delivery, but we really trust amazon.in. Nothing much to say, people are quite aware of apple products. Simply awesome",64,RED,YES,5,Positive
Beast phone.loving it.,"Beast phone. I\'m writing this review after 3 days of use. This is the first time i am switching from Android to ios (iphone 12) and i am loving the overall experience. First of all i was a lil sceptical about buying an expensive phone online. But after so much of research and asking friends I have ordered the phone. And now after unboxing and using it for 3-4 days, I can surely rely on online purchase. Amazon delivered a good genuine product. I\'ve also bought it during a sale on Amazon so got a good deal. Overall a very very good experience. Highly recommend.",64,RED,YES,4,Positive
I am satisfied with my iPhone's camera video quality and other functions,I am satisfied with my iPhone\'s camera video quality and other,64,RED,YES,4,Positive
Apple should wait for at least 2 years before launching a new iPhone.,"Well they are a multinational conglomerate and I have simply purchased a product of theirs, so I shouldn’t be commenting on their product launching strategy. However keeping this aside, I would try to genuinely help those looking for reviews before buying, in a few simple steps.1. Go for it if you are going for an upgrade after  3-4 years, as it will give you some flawless experience again.2. Battery life is not upto the mark, I feel XR that I used before this had a good battery, maybe I am wrong.3. Face ID has got no significant improvement at all, again I think XR had a better face detection.4. Camera I could sense something has been done.5. Coming to interface and product performance, it is flawless, smooth, faster.",64,RED,YES,5,Positive
Received with stain and finger prints,"As soon i opened the i have noticed finger prints on apple logo, i was careful enough to not touch the phone while lifting the box top, this was my 12 Th. apple product hence I’m well aware of the brand packaging and unboxing experience.on further observation i have noticed paint or glue stain on the outer bezel as well as scratch marks on the charging port which i didn’t even use.created replacement and it seems to be taking another 2 weeks. btw the first one i received in 4 days.",64,RED,YES,5,Positive
Perfect if this is what you want,"What I Liked.1) Weight Balancing2) Battery Optimisation3) Software update upon unboxing4) Camera and Security featuresWhat I didn\'t like1) Limitations of common Charger. I have to use different charging cables for my iPhone, while my iPad Pro, Samsung Buds etc share a USB C cable.2) Some advertised features require the support of additional devices of Apple Eco System. For example, Apple said with iOS 15.3 face ID will work even with Masks On. But I just learned that this feature works only if you have an iWatch also.3) Not a gamer, but still for this price point at least a 90Hz refresh was desirable.4) Front Camera, sometimes have not of noise (nitpicking)At the end of the day, I am happy with my purchase. But I strongly recommend this phones to enthusiasts and upgraders only.",64,RED,YES,5,Positive
Excellent One but more expensive with more restrictions 😂,Everything is under safety controls and every feature will be restricted to some extent when it comes to safety … nice one,64,RED,YES,4,Positive
Best product,Best product,64,RED,YES,4.5,Positive
Its an Apple Product - iPhone 12,"No doubt, its an Apple product. Battery need to be concentrated, apart from that everything is fine. But beware of seller Darshita Electronics on Amazon. Do check invoice & pslip, they miss printing imei details on invoice. Amazon Customer Care sucks, pathetic and worst.",64,RED,YES,5,Negative
Awesome performance,The media could not be loaded.,64,RED,YES,5,Average
Amazon service is very bad,"The phone is good, but Amazon\'s service is bad, after ordering the phone, I received the phone 15 days later",64,RED,YES,4,Positive
Network issues in this phone please don’t purchase it.,"The product is good, battery life is good, but there is big problem in this phone network issue, even many time not show any network, I suggest you not purchase this phone, because of network issues very disappointed with Apple.",64,RED,YES,4,Positive
Thank you amazon for this amazing deal at 44500,The media could not be loaded.,64,RED,YES,5,Average
Best photo quality.,"Photo quality supperp. Gaming pubg mind blowing fps and graphic as well ,so giving 5 star is eazy as snap of a finger.",64,RED,YES,5,Average
No return or exchange can be placed on Amazon within return window.,"Product return is valid through 4 oct but I don\'t get option for return or exchange. Product screen is getting blur frequently and support teams asks me to contact the apple team for support. No return or exchange can be placed in Amazon even within exchange window, absolutely unexpected dissatisfactory service from Amazon. Worst policy and fake details provided. Now even after buying brand new phone I have to look for service centre and travel miles to get it fixed.",64,RED,YES,5,Negative
Camera is good,Camera quality is good and phone has very good touch.  I loved it.,64,RED,YES,4,Positive
Nice phone,Nice phine,64,RED,YES,4,Positive
Nice phone,Nice phone,64,RED,YES,4.5,Positive
Perfect replacement for a long time android user,"Okay I NEED TO CLEAR a few misconceptions about this phone because i am seeing a lot of negative reviews here which are not true, probably from IOS haters. I have been an android user since 2014 when I got my first phone, after many years i switched to Apple after complaining about their high prices  because i was disappointed with Samsung using Exynos processors for their flagship phones in India which causes heating, and Oneplus throwing one cheap model after another every six months.And trust me guys its amazing. The software is butter smooth, i might never go back to android again.  FIRST OF ALL - who said the battery life is bad? I got my phone at 70 percent charge at 2 pm and after 24 hours it was 20 percent EVEN AFTER I KEPT MY DATA PACK ON THE WHOLE TIME.SECONDLY- why are so many guys reviewing the phone on basis of the charger? everyone knows iphone 12 comes without an adapter. did you people not do your research before buying?THIRD - the 60 Hz thing does not matter at all, flipping screen is  real quick u wont even notice the difference from a 120 Hz in androidand lastly - the AI is so sharp, be it the camera which automatically detects low light or even the face recognition.overall this phone is worth the high price. i will definitely be using it for 4-5 years. a happy customer here",64,RED,YES,3,Positive
I love this mobile phone superb performance awesome camera performance excellent video excellent,Nothing,64,RED,YES,5,Average
Totally satisfied and got it at discount price,Till now afternoon using for 3-4 days it appears this iPhone 12 is up to mark as If I have purchased it from apple store or authorised reseller let us hope that everything goes well in days to come,64,RED,YES,4,Average
Good,Good,64,RED,YES,4,Positive
Go for it..!!!,iPhone 12 128gb more than enough for long term aspect great display speaker etc and yes not for gaming battery point of view but overall beast phone look 10/10 saved few bucks to buy AirPods Pro instead of iPhone 13,64,RED,YES,4,Positive
Apple is apple,I’m using iPhone for the past 6 years. Apple always rocks. Smooth and silky ios. Premium finish and premium feels. Nothing to compare.,64,RED,YES,4,Positive
Super,Nice phonee.. and powerful.. camera video quality and performance nice,64,RED,YES,4,Positive
Like,Like,64,RED,YES,4,Average
Good product,I am use this product,64,RED,YES,4,Average
Go for it!!!,"Got an amazing product at amazing pricing during great indian sale…. Really a value for money purchase….recieved it safely…delivery was very late…. But recieved on durgashtami, so no regrets….Good job by amazon and the seller…kudos👍🏻",64,RED,YES,4,Positive
Nice phone,Amezing,64,RED,YES,4,Average
IPhone 12 best phone ever,I moved from Android to iOS. But now loving all the features and iOS functions. iPhone 12 is best phone with all the features. Highly recommend to all.,64,RED,YES,3,Positive
One beast of a phone.,"I am writing this after a week of my usage with this iPhone 12. I have had the X before and OnePlus 6T as well.Overall experience of switching to iOS again is so good. The Interface, the speed, smoothness, camera, support, and everything is so well crafter.I’ll be talking about the pros and cons with respect to the apple standards of course.Pros:1. The design is absolutely wonderful, its very very light weight and premium feeling phone with vintage boxy look.2. The speed, the performance.3. Camera of course. The normal picture comes out pretty good, they don’t usually need any professional touch.4. Battery life - I’ll talk about the battery life in day to day life instead of nerdy Screen On Time. I am a doctor and usually don’t play much games on this but I surf web a lot, youtube videos, social media and a lot of WhatsApp and sometimes heavy use for 10% of the time. It can get through one day pretty easily with around 8-9 hr Screen on time, 10hr Stand by time, so you can relate now. Don’t believe that it has bad battery, it has a pretty good battery.ConsNothing much until now.The back of the phone is fingerprint magnet, attracts a lot of them.Another concern was the charging adapter which is not provided in the box.",64,RED,YES,3.5,Positive
Best in budget 🤪,Got in 42k in sale....awsome 🤪,64,RED,YES,4,Average
Genuine,Good,64,RED,YES,4,Positive
Nice phone,"Phone is new I phone 12 experience is awesome, good deal with Amazon prime membership thank Amazon",64,RED,YES,4,Positive
Perfect smartphone,"iPhone is dreeam for many people this phone is value for money at this cost of Rs 46500 ,everything is good in this phone",64,RED,YES,4,Positive
Camera meh?,"Idk if it’s just me but I’m coming from a iPhone 6s and thought the processor and features are what all I expected the camera quality could have been better, not that ugly too for the mockers",64,RED,YES,4,Negative
Best Phone,"I had been using iPhone 7 and then I bought this iPhone 12. Very good. Lot better. Very fast.! iPhone of any model is always good but this is too good. I know iPhone 14 will be launched soon, but this is none the less. At least apple has worked on battery backup now. Hopefully all will be great! I am a fan of apple phones",64,RED,YES,4.5,Positive
Camera is perfect,Nice model,64,RED,YES,5,Positive
Just awesome,The media could not be loaded.                                                                                             Nyc camera.,64,RED,YES,5,Average
Superb,"Since launch I am using iphone, previously I buy from show room, but now I living at a place there is no iPhone showroom available, so now  I buy it online from amazon, always there is risk of buying such costly thing online, but always amazon delivered original apple product to me,Now it’s near about 1 yrs from purchase of iPhone 12, there is no issue till date",64,RED,YES,5,Positive
best product this price rangery .,Camera is best 👌.Battery is okay okay 👍.Face lock 🔐 is best it working in dark also.Fingerprint is not available 😢.Color also super cool.All over I love the product.,64,RED,YES,5,Positive
Problem arise since 7.3.2023 for not charging at all .,"Not charging now.So far charging in mobile ,the inside of phone is defecteous.",64,RED,YES,5,Positive
Poor delivery,Worth for money. But take 10/20 days for delivery.,64,RED,YES,5,Positive
Over priced but you will enjoy using it,"Great phone, but overpriced. Not recommended for heavy gamer. You can enjoy playing games it\'s smooth and almost negligible heating but battery drains very quickly.",64,RED,YES,4,Positive
Compact and quality phone worth for purchase,Good quality phoneCamera quality is ok,64,RED,YES,4,Positive
Craze h bhai dab daba,Product chodo bhaiSirfLogo Ka craze h bole to dab daba,64,RED,YES,4,Average
Best processor,Camera is good battery is also good,64,RED,YES,5,Positive
is that necessary?,❤️,64,RED,YES,5,Average
Super,Received the product in good condition,64,RED,YES,5,Positive
Better than 11 and 13,Value for money compare to 13,64,RED,YES,4,Average
Go for it it's value for money,This colour was awesome,64,RED,YES,4.5,Positive
Excellent,"Liked It, all working fine",64,RED,YES,5,Positive
Best in under 50000,That’s great choice,64,RED,YES,5,Positive
Wow experience,Best experience always,64,RED,YES,4,Positive
I need to charge twice a day. No other issues,Poor battery life,64,RED,YES,4,Negative
Very best,Very nice work on iPhone,64,RED,YES,5,Positive
Apple is best,"Like all apple products, this too is very good",64,RED,YES,5,Positive
Amazing,I like camera,64,RED,YES,5,Average
Awesome but few things need to noted,"I got iPhone 12 delivered within next day,android user since 7 years switched to IOS,I would say the feel and cleaness of Os is next level,faceId is so easy to use,there are lots of pros and they are already mentioned by othersCons I found:Need to buy adapter separate which effectively makes price +2000For WhatsApp data transfer from android to iPhone , there are no official and free solutions,paid ones available which cost +2000The bezel and notch bit bigNo Apple Pay in IndiaBuying tip: try to get Amazon ICICI credit card, paying through it get 5% cash back around 2700,so total effective price 51700",64,RED,YES,4,Positive
Excellent product,Excellent product,64,RED,YES,4.5,Positive
Apple at its best,Apple at its best product…,64,RED,YES,5,Positive
Love it,Awesome after using 1 month love you apple,64,RED,YES,5,Positive
Nice phone.,Camera is awesome.,64,RED,YES,4,Positive
Good!,Iphone 12 is good if you are looking to explore ios for the first time.,64,RED,YES,4,Positive
Best,Camera is best quality,64,RED,YES,5,Positive
Great!!,Great mobile with good battery life and camera too.,64,RED,YES,5,Positive
😘,The media could not be loaded.,64,RED,YES,5,Average
iphone is obviously the best.,"Once an iphone user always an iphone user.Camera quality is best, processor is unmatched. Battery life is lesser than other android devices.",64,RED,YES,4,Positive
Fabulous Phone Ever,I bought just iphone 12 128GB for 44k. Its a big deal i was cracked. Thank you amazon thanks apple🍎,64,RED,YES,4.5,Positive
Awesome experience,"Move from android to ios and onestly very nice experience. Awesome phone in all field camera, battery, performance…😁😁😁",64,RED,YES,5,Positive
Phone is very good and service of apple is also excelent.NEVER EVER PURCHASE A PHONE FROM ..@.,Phone is very good and service of apple is also excelent. At the same time sharing a practical experience..NEVER EVER PURCHASE A PHONE FROM amazon....They sent a faulty product and transfers liability to the phone company.Flipkart way better in terms of customer service..Fraudstar amazon.,64,RED,YES,5,Positive
Good phone,Nice phone,64,RED,YES,4,Positive
Moving from Android to iOS?,"Yes, it is a 5 star phone. But if you are moving from android to iPhone please be ready to lose your freedom. There is a lot available on internet to tell you about what you will lose out on. It is like speaking a new language altogether.Quick image editing, video editing, simple things like making collages, setting custom ringtones, quick editing of alarms, changing WiFi or Bluetooth, toggling location, many more basic features are either absent in iOS or managed in a very cumbersome way. You will miss them if moving from Andriod. Also be ready to lose your WhatsApp chat history. Not impressed by the sound reproduction on bigger speakers via Bluetooth and the very inflexible equilizer.For some silly reasons Apple is being stubborn on some aspects like standardisation of charging cable even within its own products. The notch at the top of the screen is still the same size it was in 2018.Rest, there are tons of reviews to praise the phone and I agree with most of them.Was a bit disappointed the way it was packaged. No foam or bubble wrap.",64,RED,YES,4,Positive
awesom,amazing camera and battery performance,64,RED,YES,5,Positive
World best phone,Very nice phone 👍,64,RED,YES,5,Positive
A wow product 🤩,"Again a super fantastic product from Apple. A must buy & every penny worth.Love it’s premium quality Red colour!😍And if you looking for your phone upgrade to iPhone 12 so, just don’t wait for a sec & go for it.This phone is awesome in every aspect either phone look, iOS operating system(which never ever hanged), battery life & camera 📷 pic quality.Thanks to Appario Retail (Da best seller) & Amazon.",64,RED,YES,5,Positive
Best deal BBD sale,Android user since last 12 years. Last iPhone I used was 4s. Just wow on how much has changed best iPhone to get back to ios from android. Once you on ios you can’t go back!!!,64,RED,YES,4,Positive
Nice product from apple,Camera quality and processing are awesome,64,RED,YES,4.5,Positive
Best purchase of this year,I got this for my mother and she is lovin it…Everything is perfect upto now….don’t know about long run…but the product is amazing and served in good condition…Kudos to Amazon and the seller 👍🏻,64,RED,YES,5,Positive
Mobile is okay,Mobile is okay.,64,RED,YES,5,Positive
Very pretty,Phone works nicely and looks very pretty,64,RED,YES,3.5,Positive
Product is good but exchange process could have been better!,"The product is good.We exchanged our 6s for this product.The mail sent by amazon regarding the exchange process should have been clearer and crisp.Too complicated a process!!Email should have clearly mentioned the steps apart from the standard 3 steps.Download amazon app on the product to be exchanged.But its not easy ,takes long and is not a simple one post downloading!Better to clarify everything in the order summary clear and bold about the 7 step verification  to make the customer and the delivery executive not lose time!",64,RED,YES,4,Negative
Good,Good phone.. full charge can last one day,64,RED,YES,4,Positive
"The delivery was fast, secured & Exllent bye Amazon. But the seller send a I phone defeated.","The media could not be loaded.                                                                                             Delivery by the Amazon was amazing. But the seller send i phone 12 defeated. After received phone was working, after a day it\'s having a problem with display, display with blank screen and phone is not working.",64,RED,YES,4,Positive
Satisfied,Got the original phone and in good condition. Cannot ask for more.,64,RED,YES,4,Positive
average quality,Its not worth for its priceYou can have better phones on this rangeBut yeah camera is very niceyou can have it for camera else buy 13,64,RED,YES,4,Positive
Excellent phone,Excellent,64,RED,YES,4.5,Positive
Beautiful phone,"Delivery boy ki aankhon mein viswas dikh jaata hai ki product real hai lelo bina khole ,so no open box delivery need…..phone is brilliant everything is fine…. Camera is blast….. shifting from iPhone first time but not facing any issue.",64,RED,YES,5,Positive
